1.587711728	1.6693	1.510803512
1.583810146	1.5832	1.487759819
1.580210126	1.4962	1.48498125
1.574621642	1.4229	1.499261666
1.560561588	1.3737	1.520719359
1.530018	1.3512	1.535998085
1.483058906	1.3537	1.536965131
1.434484609	1.3801	1.527377589
1.408920145	1.4312	1.520881695
1.426036825	1.5053	1.531192173
1.487224598	1.5926	1.562413483
1.574682505	1.6759	1.607443698
1.663537423	1.7378	1.655157426
1.73667961	1.7703	1.699331424
1.79051766	1.7793	1.741234126
1.828917136	1.7792	1.784260643
1.85343356	1.7836	1.826675297
1.860356425	1.7985	1.860088243
1.847106175	1.8222	1.875370023
1.820267144	1.8503	1.870159354
1.79523312	1.8788	1.850353182
1.785527685	1.9024	1.82377151
1.790568613	1.911	1.79197904
1.793446314	1.8895	1.748425127
1.772068866	1.8248	1.685354218
1.71521033	1.7158	1.603634326
1.630567102	1.5788	1.516609448
1.539006164	1.4422	1.444236846
1.461139787	1.3359	1.402324801
1.408106206	1.2799	1.395677139
1.382968355	1.2806	1.419811725
1.388172975	1.3337	1.467813828
1.428844126	1.4285	1.53463596
1.506764299	1.5496	1.614713152
1.610580791	1.6752	1.696438539
1.713339276	1.7787	1.761124285
1.782998411	1.8354	1.790315336
1.799862495	1.834	1.77712304
1.767852282	1.7835	1.732445731
1.710983389	1.7103	1.680337131
1.658428292	1.6472	1.64548766
1.630187776	1.6194	1.641919407
1.633074202	1.6372	1.670117259
1.66618906	1.6964	1.721998855
1.726689091	1.7835	1.786865187
1.808268324	1.8787	1.852484122
1.894364406	1.9578	1.902258552
1.955725892	1.9935	1.914907628
1.959616977	1.9628	1.871488996
1.887311523	1.8575	1.767170346
1.74760913	1.6925	1.619060507
1.5756181	1.5041	1.462814561
1.417092524	1.338	1.338864364
1.309408145	1.2337	1.276886946
1.271331705	1.2123	1.287701998
1.304727664	1.2743	1.365020559
1.401144083	1.4033	1.491843103
1.544334177	1.5718	1.64471899
1.707280392	1.7449	1.794314013
1.851023418	1.8841	1.906919329
1.933249639	1.9556	1.952018777
1.925878477	1.9409	1.914947421
1.830950842	1.8468	1.806875029
1.682753062	1.7059	1.663788554
1.53334311	1.5655	1.533122053
1.430641756	1.471	1.455418845
1.40258559	1.4505	1.451385754
1.45419274	1.509	1.519615161
1.573460795	1.6309	1.642051543
1.736954691	1.7861	1.790349907
1.910701938	1.9361	1.929469188
2.050819448	2.0401	2.021008432
2.111540082	2.063	2.031057984
2.062069875	1.9864	1.942967097
1.903708473	1.8189	1.768581637
1.674826108	1.5975	1.549242601
1.438146948	1.3785	1.343234697
1.256968805	1.2186	1.20537536
1.174054062	1.1574	1.169476907
1.203163489	1.2076	1.241403662
1.332619948	1.3548	1.402445488
1.532706923	1.5642	1.616924193
1.760367335	1.7885	1.838857689
1.962541003	1.9765	2.01793611
2.0845958	2.0824	2.108594381
2.086754579	2.0778	2.08344147
1.96224925	1.9628	1.946011402
1.745290792	1.7698	1.734280092
1.501202546	1.5549	1.510042122
1.302507354	1.3803	1.337862523
1.203889389	1.2944	1.263928576
1.228231294	1.3185	1.304336728
1.366642973	1.4435	1.445250208
1.586193456	1.6358	1.650332028
1.837665144	1.8464	1.869518806
2.061783175	2.0209	2.047330202
2.198483631	2.1101	2.133086478
2.202780045	2.0832	2.094626913
2.063139554	1.9383	1.931848422
1.811650943	1.7077	1.682148583
1.517048804	1.451	1.411814015
1.261646858	1.2376	1.195116591
1.113501085	1.1251	1.09044096
1.107233572	1.1433	1.12407218
1.239649797	1.2874	1.286579702
1.476425047	1.5228	1.53917212
1.762072741	1.7943	1.82407892
2.029272707	2.0382	2.075469255
2.209823783	2.1952	2.231594969
2.250578901	2.2245	2.249490254
2.132001634	2.1155	2.119582578
1.880194643	1.8948	1.873177322
1.562974177	1.6205	1.576307793
1.268681012	1.3662	1.309955284
1.07695164	1.1987	1.144552813
1.035118526	1.1588	1.119769383
1.148966498	1.252	1.236583472
1.386987904	1.45	1.461237993
1.691201469	1.6994	1.73584416
1.989018195	1.9352	1.991056945
2.206093153	2.0947	2.159857919
2.282631608	2.1322	2.193088525
2.19191052	2.0324	2.074746077
1.953531531	1.8179	1.830975142
1.63219375	1.5451	1.526178157
1.318913308	1.2895	1.244867547
1.101671942	1.1231	1.06560536
1.038565358	1.0935	1.037766737
1.143955019	1.2118	1.169619641
1.389545623	1.4512	1.42947653
1.715008368	1.7557	1.755903715
2.041893004	2.0532	2.071934363
2.28870847	2.2716	2.300866014
2.388264811	2.3555	2.383268984
2.3064556	2.2804	2.293396479
2.056443977	2.0621	2.049747811
1.699720122	1.7542	1.713441021
1.329857327	1.4347	1.372044682
1.043872271	1.1837	1.11369649
0.913093808	1.0612	1.001536288
0.96498127	1.0916	1.057827461
1.180222084	1.2595	1.261446169
1.501713444	1.5164	1.556284555
1.849290775	1.7928	1.865685843
2.136587929	2.0151	2.109480171
2.289599135	2.1229	2.222180464
2.265936597	2.0853	2.170341601
2.069786557	1.9106	1.96441423
1.75491735	1.6467	1.659142108
1.411074334	1.3681	1.339580273
1.136969785	1.1551	1.096252647
1.010316302	1.0707	0.998505381
1.066501734	1.1436	1.075725498
1.292014069	1.3617	1.311575931
1.631249139	1.676	1.650388439
2.001327675	2.0132	2.011461904
2.310470055	2.2924	2.307287695
2.478091504	2.444	2.463283533
2.454970899	2.4274	2.436550889
2.239006167	2.2431	2.229216533
1.879724146	1.9345	1.890752685
1.466836699	1.5765	1.506065685
1.104865099	1.2559	1.171863769
0.882864592	1.0474	0.969355999
0.850474032	0.9943	0.942840711
1.007521411	1.0999	1.090348107
1.307645127	1.3282	1.366963272
1.671766141	1.6141	1.69755922
2.006846132	1.8795	1.994962961
2.22710506	2.0522	2.180496547
2.275248507	2.0851	2.203861542
2.139246105	1.9696	2.057878066
1.858363739	1.7396	1.782664183
1.513901943	1.4622	1.4559034
1.205942191	1.2193	1.170988393
1.023938931	1.0838	1.010179879
1.021686044	1.1001	1.021942522
1.204338183	1.2737	1.209131373
1.529279171	1.5698	1.529783842
1.917950003	1.9221	1.908276665
2.274492285	2.2481	2.25324419
2.507907725	2.4682	2.478922072
2.554554355	2.526	2.52640182
2.396183024	2.4039	2.380027851
2.067349946	2.1293	2.073457737
1.647789269	1.7678	1.681871632
1.240699027	1.405	1.301622714
0.9439864	1.1236	1.023779515
0.824322552	0.9825	0.910288333
0.901709802	1.004	0.979619519
1.147173842	1.1703	1.204437664
1.491836131	1.4293	1.520024371
1.844032209	1.7071	1.840532928
2.111319262	1.9265	2.079929806
2.223832832	2.0268	2.173929953
2.153749039	1.9816	2.097859792
1.924430528	1.8068	1.874687296
1.604718912	1.5566	1.569397243
1.289105388	1.3072	1.27058194
1.070380647	1.1348	1.065199132
1.014100846	1.0949	1.014838479
1.142317305	1.2091	1.140302394
1.429423759	1.4603	1.417392443
1.809067471	1.7969	1.783272816
2.189618465	2.1433	2.151179099
2.475623142	2.4178	2.430818744
2.591810652	2.5521	2.550921958
2.50407473	2.5106	2.478679524
2.230467078	2.3012	2.229860783
1.837180492	1.9735	1.865253854
1.419961597	1.6049	1.473823359
1.077408258	1.2784	1.148209327
0.885354168	1.0621	0.960735929
0.879613661	0.9939	0.946698244
1.049855466	1.0755	1.09793702
1.343788835	1.2734	1.366420366
1.679826776	1.5271	1.676211123
1.966561391	1.7633	1.941917631
2.126314396	1.9147	2.090684465
2.117256342	1.9393	2.082594243
1.946537209	1.8336	1.922851737
1.668541086	1.6339	1.660640342
1.368096297	1.4044	1.374364978
1.134987146	1.2176	1.148572065
1.039142148	1.1337	1.050693421
1.113798098	1.186	1.114418141
1.349112586	1.3741	1.332625945
1.695090035	1.6647	1.659534858
2.072160722	1.9977	2.020691758
2.388608175	2.2986	2.329608093
2.563222951	2.4952	2.508980971
2.548264629	2.5378	2.511876708
2.344761246	2.4141	2.335983341
2.00312313	2.1535	2.024921139
1.60787483	1.8181	1.655374045
1.25260169	1.4839	1.314890707
1.014947077	1.2205	1.078643447
0.939435168	1.0753	0.99225716
1.03046903	1.066	1.063665197
1.253761506	1.1791	1.263383871
1.544218153	1.3738	1.531761959
1.820107202	1.5904	1.792584898
2.003326778	1.7644	1.97210701
2.042088979	1.8449	2.019885766
1.928113555	1.8107	1.924645799
1.700121707	1.6776	1.718282923
1.430936832	1.4929	1.465530412
1.20361471	1.3186	1.243394611
1.086900984	1.2125	1.118744727
1.118632168	1.2134	1.131664824
1.299595205	1.3332	1.287688131
1.595306897	1.5564	1.557870648
1.942788306	1.8426	1.884727677
2.262221966	2.1331	2.193561739
2.474668219	2.3625	2.409326727
2.52389896	2.475	2.476746743
2.395127915	2.4417	2.377494736
2.121447622	2.2703	2.13684785
1.773429615	2.0026	1.815895329
1.436101626	1.7008	1.492308175
